Id,Genre 1,Genre 2,Genre 3,Genre 4,Popularity, Budget , Revenue 
8871,Family,Comedy,Fantasy,,11.642462,123000000.0,345141403.0
16340,Adventure,Animation,Comedy,Family,5.568359,30.0,103.0
10481,Comedy,Family,,,7.668752,85000000.0,183611771.0
10876,Drama,,,,5.387711,13500000.0,7060876.0
9741,Science,name:,name:,,14.67855,75000000.0,248118121.0
146,Adventure,Drama,Action,Romance,19.944953,17000000.0,213525736.0
11849,Action,Adventure,Fantasy,Science,4.884311,35000000.0,15185241.0
11678,Action,Adventure,Thriller,,6.548229,75000000.0,215663859.0
2669,Action,Drama,History,,7.492912,25000000.0,8613462.0
708,Action,Adventure,Thriller,,12.189038,40000000.0,191185897.0
1857,Animation,,,,6.759181,6000000.0,5849647.0
10673,Crime,Drama,,,11.672701,15000000.0,43848069.0
2604,Drama,War,,,13.617646,14000000.0,161001698.0
10132,Drama,,,,6.865513,4000000.0,3468572.0
11064,Comedy,,,,6.526379,20000000.0,45833132.0
107,Thriller,Crime,,,14.014025,10000000.0,83557872.0
40820,Comedy,Drama,,,5.764399,15000000.0,21032267.0
392,Comedy,Drama,Romance,,8.9256,25000000.0,152500343.0
8859,Comedy,,,,10.890236,13000000.0,73180723.0
11688,Adventure,Animation,Comedy,Family,12.297375,100000000.0,169327687.0
12509,Drama,Romance,,,11.179864,6.0,8.0
3981,Comedy,Romance,,,9.963079,70000000.0,374111707.0
711,Drama,,,,10.536255,43000000.0,80049764.0
2046,Horror,Drama,Thriller,Mystery,7.886926,10000000.0,12008642.0
8358,Adventure,Drama,,,21.296343,90000000.0,429632142.0
25520,Drama,Romance,,,2.492547,10000000.0,5164404.0
1493,Comedy,Crime,Action,,9.510762,45000000.0,212000000.0
134,Action,Adventure,Comedy,,12.434175,26000000.0,71868327.0
10577,Thriller,Horror,,,6.000716,28000000.0,33000337.0
11973,Drama,Thriller,,,10.204559,80000000.0,34566746.0
1900,Thriller,Drama,Crime,,8.338222,48000000.0,207515725.0
10873,Drama,Horror,,,12.691457,8000000.0,8279017.0
15739,Comedy,Drama,Family,Music,8.997507,50000000.0,57059003.0
15413,Comedy,Family,,,5.402262,10000000.0,25196249.0
11209,Action,Adventure,Drama,History,4.73816,12000000.0,7900000.0
13715,Crime,Drama,,,10.092348,6500000.0,2347000.0
9989,Action,Crime,Drama,,8.142166,30000000.0,18195610.0
9816,Drama,Family,Romance,Music,4.794088,13000000.0,91038276.0
20637,Comedy,Crime,Drama,,7.554807,1000000.0,779137.0
5955,Crime,Drama,Mystery,Thriller,12.806634,35000000.0,29400000.0
16723,Crime,Comedy,,,7.715908,11000000.0,13276953.0
2018,Comedy,,,,8.056016,35000000.0,94728529.0
10937,Comedy,Drama,Romance,,15.170192,3000000.0,3221568.0
96,Action,Comedy,Crime,,9.200336,20000000.0,299965036.0
90,Action,Comedy,Crime,,8.503483,15000000.0,316360478.0
12919,Drama,Comedy,Romance,Family,9.104462,1800000.0,31623833.0
15785,Science,,,,2.849779,10000000.0,14000.0
10110,Drama,History,War,,10.220906,35000000.0,22238696.0
18935,Comedy,Family,,,5.712291,3000000.0,23509382.0
764,Horror,,,,10.421679,350000.0,29400000.0
12704,Action,Adventure,Comedy,,3.986985,55000000.0,14375181.0
580,Adventure,Thriller,,,9.327986,23000000.0,51881013.0
13703,Drama,Crime,Romance,,4.028679,1.0,12396383.0
1547,Horror,Comedy,,,9.099731,8500000.0,32222567.0
10019,Fantasy,Comedy,Romance,,8.525782,6000000.0,42721196.0
11649,Action,Fantasy,Science,,7.106954,22000000.0,17336370.0
13509,Horror,Comedy,Action,Fantasy,7.075534,12000000.0,3769990.0
24940,Comedy,Romance,,,5.594987,14000000.0,10424470.0
9740,Crime,Drama,Thriller,Horror,2.48875,87000000.0,351692268.0
10878,Comedy,Crime,Romance,,8.526823,22000000.0,19351569.0
19405,Science,name:,name:,,4.195694,10000000.0,44460850.0
1921,Drama,Romance,,,14.840318,40000000.0,65754228.0
23685,Adventure,Fantasy,Animation,Action,8.893957,75000000.0,5409517.0
12138,Action,Adventure,Comedy,Thriller,4.76448,62000000.0,18720175.0
6073,Action,Comedy,Crime,Romance,9.958406,57000000.0,147845033.0
82103,Comedy,Drama,Romance,,1.075939,1900000.0,2070806.0
2749,Action,Crime,Thriller,,12.149946,60000000.0,56359980.0
2428,Drama,History,,,3.961342,20000000.0,15473333.0
22013,Drama,,,,6.409512,3000000.0,10400000.0
14460,Science,,,,2.921405,2000000.0,11000000.0
17466,Action,Crime,Drama,Mystery,13.90542,4000000.0,16853487.0
9594,Thriller,Action,Crime,Drama,6.600651,15000000.0,30102717.0
2453,Action,Thriller,,,7.338188,23000000.0,7434726.0
33676,Comedy,,,,3.132019,7000000.0,1246141.0
4587,Comedy,Drama,Romance,,5.55237,31000000.0,35419397.0
11454,Crime,Horror,Thriller,,0.338943,15000000.0,8620929.0
4192,Mystery,,,,11.162277,7920000.0,14560084.0
4985,Crime,Comedy,Drama,,9.460843,2900000.0,43008075.0
23730,Horror,Science,,,4.412794,1250000.0,3412497.0
853,War,,,,10.704813,68000000.0,96976270.0
10877,Action,Crime,Thriller,,12.280827,50000000.0,79958599.0
77,Mystery,Thriller,,,15.450789,9000000.0,39723096.0
10054,Action,Comedy,Family,Adventure,9.576745,35000000.0,147934180.0
10646,Comedy,Romance,,,4.63422,11000000.0,23430766.0
2575,Drama,Thriller,,,6.226933,21000000.0,28008462.0
55,Drama,Thriller,,,5.958138,2000000.0,20908467.0
2043,Crime,Mystery,Thriller,Action,13.214068,60000000.0,105178561.0
4133,Crime,Drama,,,12.332223,53000000.0,83282296.0
10991,Adventure,Fantasy,Animation,Action,10.264597,16000000.0,68411275.0
26791,Crime,Drama,Mystery,Thriller,0.202478,1000000.0,852206.0
634,Comedy,Romance,Drama,,10.780524,25000000.0,281929795.0
10956,Mystery,Adventure,Comedy,Romance,10.442468,17700000.0,30987695.0
9290,Adventure,Comedy,,,6.640385,21150000.0,39438674.0
111,Action,Crime,Drama,Thriller,11.299673,25000000.0,65884703.0
10477,Action,,,,5.310558,94000000.0,54744738.0
24113,Comedy,Romance,,,1.901065,90000000.0,10372291.0
1734,Adventure,Action,Fantasy,,16.945657,98000000.0,433013274.0
8095,Drama,History,Romance,,8.591238,31115000.0,71000000.0
849,Fantasy,Action,Adventure,,9.848674,27000000.0,16519460.0
11307,Comedy,,,,5.036929,17000000.0,29712172.0
78133,Comedy,Drama,,,4.497919,12000000.0,1703282.0
25221,Music,Drama,,,10.336913,40000000.0,23202444.0
9062,Drama,Romance,,,6.127903,2200000.0,136400000.0
9476,Adventure,Drama,Romance,Action,10.90061,65000000.0,117487473.0
5852,Drama,Romance,Thriller,,5.3962,53000000.0,29700000.0
808,Adventure,Animation,Comedy,Family,17.987728,60000000.0,484409218.0
824,Drama,Music,Romance,,13.691781,52500000.0,179213434.0
676,History,Romance,War,,11.419388,140000000.0,449220945.0
22414,Comedy,Drama,,,2.523655,22000000.0,39071603.0
1406,Action,Adventure,Comedy,Drama,7.334686,27000000.0,179033791.0
1632,Thriller,Crime,Drama,,13.971865,15000000.0,34604000.0
966,Western,,,,10.650752,2000000.0,4905000.0
11896,Crime,Comedy,,,6.573364,14000000.0,57915972.0
5923,Action,Adventure,Drama,War,11.354247,12000000.0,20000000.0
11090,Action,Comedy,,,8.473369,22000000.0,84772742.0
9397,Action,Comedy,Science,,5.395127,80000000.0,98376292.0
9705,Action,Crime,Thriller,,9.646208,102000000.0,147080413.0
10364,War,Comedy,Drama,,4.984905,18000000.0,24911670.0
1089,Action,Thriller,Crime,,11.453093,24000000.0,83531958.0
17494,Crime,Thriller,,,6.477258,23000000.0,57138719.0
29393,Horror,Thriller,,,0.837849,90000.0,5000000.0
9576,Comedy,Romance,,,8.451188,21000000.0,177200000.0
10865,Animation,Family,Adventure,Science,10.901602,120000000.0,186053725.0
1995,Adventure,Fantasy,Action,Thriller,15.851722,115000000.0,274703340.0
10808,Comedy,Family,Romance,Fantasy,7.906683,70000000.0,176104344.0
9799,Action,Crime,Thriller,,1.406181,38000000.0,207283925.0
644,Drama,Science,name:,,13.249364,100000000.0,235926552.0
16161,Crime,Drama,Romance,,9.503157,16000000.0,29381649.0
10691,Drama,Romance,,,6.236729,13000000.0,16929123.0
10992,Comedy,Family,,,8.142251,60000000.0,93375151.0
2140,Action,Crime,Thriller,,7.637345,25000000.0,64437847.0
4248,Comedy,,,,10.869056,45000000.0,141220678.0
11286,Comedy,,,,6.693055,18000000.0,72179579.0
15875,Adventure,Comedy,Romance,,1.920256,2686000.0,6600000.0
23439,Horror,Thriller,,,3.481988,270000.0,1450000.0
11697,Western,,,,6.641827,3200000.0,8000000.0
19200,Thriller,Comedy,,,8.678022,14000000.0,2735731.0
11536,Drama,Action,Romance,,5.317544,4000000.0,8200000.0
10339,Adventure,Drama,,,4.31583,4500000.0,10400000.0
13938,Action,Adventure,Comedy,,6.830599,10000000.0,25754284.0
10540,Science,,,,6.918821,16000000.0,17374595.0
9462,Action,Crime,,,11.116474,130000.0,85000000.0
2114,Adventure,Action,Animation,Fantasy,10.223851,137000000.0,85131830.0
8835,Comedy,,,,12.769371,18000000.0,141774679.0
11371,Action,Crime,Thriller,,14.741992,68000000.0,71069884.0
15745,Action,Comedy,Thriller,,3.531682,5000000.0,5476060.0
9395,Action,Adventure,Drama,Thriller,5.283245,7500000.0,18869631.0
14506,Action,Adventure,Comedy,Fantasy,7.753416,46630000.0,8083123.0
5333,Thriller,Horror,Drama,,3.927714,4000000.0,670774.0
59797,Horror,Thriller,,,5.296777,4000000.0,9797098.0
19382,Comedy,Drama,Romance,,4.619593,20000000.0,51684798.0
9599,Horror,Science,,,10.874079,19000000.0,8247943.0
94440,Drama,Romance,,,0.964399,8000000.0,784990.0
110428,Drama,,,,0.134014,3512454.0,115860.0
7520,Drama,Romance,,,9.270831,20000000.0,171504781.0
10126,Action,Crime,Drama,,5.529808,6000000.0,46616067.0
9602,Comedy,Romance,,,7.830087,39000000.0,288752301.0
3980,Action,Comedy,Horror,Science,10.113807,2000000.0,13167232.0
10127,Comedy,Horror,Science,,9.97523,4500000.0,3813293.0
26386,Comedy,Family,,,3.590547,6000000.0,28202109.0
10675,Crime,Drama,Mystery,Thriller,8.105859,20000000.0,17637950.0
2617,Comedy,,,,11.666172,24000000.0,43455230.0
30690,Comedy,,,,1.99161,9000000.0,6436211.0
11347,Comedy,Horror,,,9.97466,2500000.0,1189315.0
12144,Animation,Adventure,Family,,13.631352,12300000.0,84460846.0
13704,Comedy,Family,,,9.631158,8000000.0,22433275.0
12120,Comedy,Science,,,6.493525,20000000.0,13854000.0
38617,Action,Crime,Drama,Mystery,11.516965,12000000.0,7242035.0
51321,Drama,,,,1.194377,8000000.0,1893139.0
9604,Action,Crime,,,14.25013,29000000.0,34994648.0
24929,Comedy,Horror,,,6.606325,6200000.0,9205924.0
10925,Comedy,Horror,,,6.258984,4000000.0,14237000.0
24266,Family,Drama,Action,Western,3.382894,3500000.0,20659423.0
11503,Horror,Thriller,,,7.791952,7000000.0,19595031.0
38560,Action,Comedy,Crime,Mystery,1.835663,16000000.0,4594452.0
8337,Action,Horror,Science,,11.292364,4000000.0,13008928.0
9493,Comedy,,,,5.952494,15000000.0,216614388.0
11352,Fantasy,Drama,Romance,,5.443097,31000000.0,74134790.0
12500,Action,Adventure,,,7.314536,1000000.0,10499694.0
45225,Comedy,Drama,Romance,,6.69473,5000000.0,117463.0
1648,Adventure,Comedy,Science,,15.109261,10000000.0,40485039.0
4105,Action,Thriller,Crime,,6.973408,30000000.0,45892212.0
10142,Drama,History,War,,7.435688,22500000.0,18671317.0
10134,Action,Science,,,8.473602,500000.0,10166459.0
21291,Drama,Comedy,,,2.727017,19000000.0,19738015.0
2210,Music,Comedy,Drama,Romance,11.509677,10000000.0,3916303.0
20713,War,Adventure,,,1.629224,16000000.0,2420917.0
9085,Comedy,Crime,Drama,,9.01086,30000000.0,60864870.0
505,Crime,Drama,,,9.059459,20000000.0,7237794.0
10345,Action,Comedy,Crime,,5.772293,17000000.0,78247647.0
10222,Action,Thriller,,,6.939994,1500000.0,14697005.0
14372,Adventure,Horror,Action,Thriller,10.653446,25000000.0,15704614.0
15138,Adventure,Fantasy,Comedy,Family,6.256969,7000000.0,793775.0
9972,Action,Adventure,Crime,Drama,4.701379,24000000.0,22099847.0
9494,Comedy,Romance,,,5.795045,7500000.0,296000000.0
9942,Comedy,,,,5.304376,11000000.0,49797148.0
24739,Romance,Science,name:,,10.018693,3000000.0,1145404.0
27418,Adventure,Drama,Action,Thriller,3.801832,12000000.0,15942628.0
39002,Action,Drama,,,0.863547,8000000.0,16093651.0
12663,Action,History,War,,2.549325,16000000.0,4192440.0
331,Adventure,Action,Thriller,Science,0.648867,93000000.0,368780809.0
327,Crime,Drama,Thriller,,8.134524,12000000.0,15250000.0
869,Thriller,Science,name:,,17.319836,100000000.0,362211740.0
36095,Crime,Horror,Mystery,Thriller,3.111281,20000.0,99000.0
196859,,,,,0.218588,400000.0,43719.0
2171,Comedy,,,,6.386082,5000000.0,295206.0
10135,Action,Thriller,,,2.943427,15000000.0,30050028.0
12150,Drama,Crime,Mystery,,9.801967,19000000.0,110879513.0
11185,Crime,Comedy,,,17.367336,18000000.0,46908987.0
12521,Thriller,Comedy,Horror,,5.587765,5000000.0,16554699.0
9618,Action,Adventure,Comedy,,7.507261,55000000.0,63408614.0
31608,Comedy,,,,3.96986,15000000.0,40590000.0
2616,Comedy,Drama,Family,,8.13754,15000000.0,79258538.0
7091,Comedy,Horror,,,3.265426,2000000.0,725131.0
183,Adventure,Comedy,Drama,Family,5.763954,6000000.0,14278900.0
2148,Music,Drama,Crime,Romance,9.508061,58000000.0,25928721.0
2057,Thriller,,,,9.970359,42000000.0,35402320.0
9880,Comedy,Family,Romance,,7.387171,37000000.0,165335153.0
5175,Action,Comedy,Crime,Thriller,8.345985,90000000.0,347325802.0
20391,Drama,Action,Comedy,Western,10.648872,20000000.0,31678778.0
11542,Mystery,Drama,Fantasy,Science,10.603299,15000000.0,19853892.0
2770,Comedy,Romance,,,10.25103,30000000.0,287553595.0
12610,Adventure,Animation,Action,Comedy,6.405831,75000000.0,13596911.0
13496,Action,Western,,,10.855383,35000000.0,13678913.0
10972,Horror,Mystery,,,14.242234,1500000.0,373967.0
1722,Drama,History,Romance,,9.243715,57000000.0,62112895.0
9896,Adventure,Comedy,,,12.330275,48000000.0,85498534.0
2294,Comedy,,,,11.619446,22000000.0,33788161.0
10016,Action,Horror,Science,,7.058599,28000000.0,14010832.0
26602,Drama,Comedy,Romance,,5.499867,34000000.0,19693891.0
8922,Horror,Thriller,,,10.414363,10000000.0,59217789.0
34223,Comedy,Horror,,,4.119963,1900000.0,4790926.0
11370,Action,Adventure,Drama,,4.260945,40000000.0,27053815.0
12508,Music,Drama,Comedy,,10.076223,57000000.0,16991902.0
18734,Drama,,,,8.66635,700000.0,1667192.0
2176,Drama,Thriller,,,6.418936,30000000.0,23619609.0
20857,Comedy,Romance,,,7.674549,32000000.0,40222729.0
2185,Action,Comedy,Thriller,,5.761051,40000000.0,8493890.0
10696,Drama,Romance,,,5.420686,22000000.0,5271666.0
2034,Action,Crime,Drama,Thriller,13.664622,45000000.0,104876233.0
31016,Comedy,Drama,Romance,,2.678923,1000000.0,2402459.0
11576,Action,Adventure,Comedy,Crime,13.266545,9400000.0,60000000.0
15393,Crime,Drama,Romance,Thriller,5.820841,725000.0,10600000.0
248,Comedy,Drama,,,2.649605,2900000.0,5000000.0
13766,Family,Adventure,,,6.41742,18000000.0,9697739.0
12103,Thriller,,,,6.824871,50000000.0,100020092.0
11313,Drama,Mystery,,,6.425321,31000000.0,24185781.0
9398,Comedy,,,,10.40782,28000000.0,60780981.0
10866,Mystery,Thriller,Drama,,10.337689,23000000.0,36642838.0
34549,Comedy,Family,Fantasy,Science,2.828884,12000000.0,17292381.0
9778,Comedy,Romance,,,5.715737,28000000.0,77516304.0
16121,Drama,War,,,5.395103,4500000.0,7206220.0
16769,Drama,Music,,,2.847277,15000000.0,67182787.0
3172,Action,Comedy,Crime,Romance,13.136791,75000000.0,67631903.0
17708,Action,Comedy,Crime,,4.890067,11000000.0,23978402.0
1018,Thriller,Drama,Mystery,,18.184056,15000000.0,20117339.0
11380,Action,Horror,Thriller,,6.513545,10000000.0,7316658.0
984,Action,Crime,Thriller,,10.255315,4000000.0,35976000.0
14811,Drama,Romance,,,9.227244,9000000.0,83304330.0
768,Horror,Mystery,Thriller,,7.79014,35000000.0,74558115.0
2100,Action,Drama,Thriller,,9.807552,72000000.0,27642707.0
11091,Comedy,Drama,Romance,,4.556123,48000000.0,35743308.0
167,Drama,Science,,,12.400152,48000000.0,50315140.0
141,Fantasy,Drama,Mystery,,18.303148,6000000.0,1270522.0
11456,Mystery,Thriller,Crime,,6.353996,75000000.0,54249294.0
585,Animation,Comedy,Family,,26.419962,115000000.0,562816256.0
10796,Action,Science,name:,,9.769047,49000000.0,72700000.0
23949,Drama,,,,3.580063,100000.0,490475.0
9889,Comedy,Romance,,,12.520688,40000000.0,141069860.0
13408,Action,Comedy,,,2.483032,7000000.0,10229331.0
671,Adventure,Fantasy,Family,,38.187238,125000000.0,976475550.0
20794,Comedy,Crime,Thriller,,3.916221,6000000.0,2025238.0
14369,Comedy,,,,4.197544,24000000.0,14782676.0
1535,Action,Crime,Thriller,,18.186839,92000000.0,143049560.0
1433,Fantasy,Drama,Horror,Thriller,11.111299,4500000.0,6459020.0
16085,Drama,Comedy,Music,Romance,4.651946,14000000.0,52223306.0
10656,Action,Thriller,,,8.066663,2000000.0,390659.0
72277,Drama,Mystery,Thriller,,3.099222,810000.0,1258000.0
11033,Horror,Mystery,Thriller,,9.3806,6500000.0,31899000.0
3604,Science,,,,6.346979,35000000.0,27107960.0
10649,Action,Crime,Thriller,,7.550133,9000000.0,46236000.0
17689,Drama,Action,Crime,Thriller,6.389326,5500000.0,26414658.0
14854,Action,Crime,Drama,Romance,5.839893,5000000.0,12232628.0
10650,Action,Crime,Thriller,,9.737907,22000000.0,67642693.0
8007,Action,Drama,Thriller,War,11.185625,40000000.0,91753202.0
161,Thriller,Crime,,,12.114932,85000000.0,450717150.0
194,Comedy,Romance,,,12.879381,10000000.0,173921954.0
11397,Comedy,,,,9.101896,16000000.0,66468332.0
1903,Drama,Mystery,Romance,Science,10.071057,68000000.0,203388341.0
9428,Comedy,Drama,,,9.707542,21000000.0,71441250.0
24264,Action,Adventure,Comedy,Fantasy,4.11214,25000000.0,5778353.0
27150,Action,Horror,Science,,1.808605,4500000.0,10500000.0
26978,Adventure,Science,,,3.521436,15000000.0,16500000.0
8386,Comedy,,,,6.796277,12000000.0,31155435.0
12589,Action,Adventure,Animation,Comedy,7.308162,25000000.0,80936232.0
120,Adventure,Fantasy,Action,,32.070725,93000000.0,871368364.0
11086,Drama,Romance,,,8.063684,72000000.0,37317558.0
453,Drama,Romance,,,11.93646,60000000.0,313542341.0
37257,Drama,Mystery,Crime,,9.730217,3000000.0,9000000.0
8489,Drama,,,,9.303104,107000000.0,87713825.0
855,Action,History,War,,10.064446,92000000.0,172989651.0
10269,Music,Drama,Romance,,2.592296,12000000.0,30400000.0
5279,Drama,Mystery,Thriller,,14.101101,19800000.0,87754044.0
10950,Drama,,,,12.935016,22000000.0,92542418.0
1365,Drama,Romance,,,6.341187,4000000.0,44909486.0
24206,Drama,Action,Thriller,,1.672406,15000000.0,76382.0
6312,Adventure,Horror,Action,History,11.564252,29000000.0,70752904.0
11595,Thriller,Action,Comedy,Crime,6.938921,38000000.0,153518974.0
848,Fantasy,,,,3.383201,18000000.0,14110013.0
9610,Adventure,Fantasy,Action,,10.151366,18000000.0,100000000.0
15035,Animation,Fantasy,Science,,8.471302,1200000.0,760883.0
33155,Comedy,Science,,,1.409619,5500000.0,4865000.0
150,Thriller,Action,Comedy,Crime,15.297121,12000000.0,78868508.0
15050,Science,name:,,,9.974312,15000000.0,10219460.0
10423,Drama,,,,5.079464,14000000.0,63513743.0
651,Comedy,Drama,War,,7.701349,3500000.0,81600000.0
18647,Western,Action,,,6.945886,6000000.0,4300000.0
11362,Action,Adventure,Drama,Thriller,10.765924,35000000.0,75395048.0
2637,Drama,Horror,Mystery,,8.50563,32000000.0,55157539.0
10229,Drama,Romance,,,8.054499,11000000.0,41227069.0
50819,Comedy,Romance,,,0.158651,344.0,4.0
9606,Animation,Science,,,9.298092,14500000.0,95789342.0
31674,Comedy,Romance,,,7.584638,13000000.0,22030000.0
20009,Comedy,Romance,,,8.559189,14000000.0,6413915.0
47871,Action,Comedy,,,0.420615,24000000.0,939423.0
11870,Comedy,Family,,,4.643981,15000000.0,52970014.0
9884,Action,Thriller,Drama,,10.175503,85000000.0,78382433.0
11212,Action,Adventure,Comedy,Family,12.508518,50000000.0,16671505.0
69928,Comedy,,,,5.214505,19000000.0,11000000.0
17130,Action,Adventure,Comedy,Drama,6.631356,12000000.0,61141030.0
10592,Drama,War,,,14.116474,70000000.0,32287044.0
8470,Drama,Thriller,Crime,,8.867562,36000000.0,102244770.0
16690,Adventure,Fantasy,Animation,Family,8.759774,20000000.0,109862682.0
39939,Comedy,Crime,Mystery,,7.351028,3000000.0,18492362.0
9272,Drama,Horror,Thriller,,7.873794,17000000.0,44456478.0
14475,Action,Comedy,,,6.963023,8000000.0,11715321.0
10052,Drama,,,,4.924078,60000000.0,52322400.0
11979,Drama,Fantasy,Horror,,8.436243,35000000.0,45479110.0
23479,Comedy,Family,,,8.399441,35000000.0,35323292.0
10590,Action,History,War,,11.34706,75000000.0,114660784.0
46717,Drama,Romance,,,8.295437,45000000.0,21355893.0
35614,Fantasy,Animation,Science,,3.612089,23000000.0,71368.0
17058,Drama,,,,6.360746,1202007.0,2948386.0
13950,Action,Adventure,Comedy,,3.909079,14000000.0,25482931.0
2135,Science,name:,name:,,8.918134,80000000.0,123729176.0
15186,Comedy,Drama,Romance,,2.186683,2000000.0,2506446.0
10935,Action,Drama,History,Western,4.393576,44000000.0,3484331.0
14729,Western,History,,,3.557608,10000000.0,15795189.0
425,Animation,Comedy,Family,Adventure,17.328902,59000000.0,383257136.0
1576,Horror,Action,Science,,7.781293,33000000.0,102984862.0
5851,Action,Comedy,,,4.917863,85000000.0,77741732.0
15647,Comedy,,,,3.374229,1000000.0,10013424.0
1391,Drama,Romance,,,13.962548,5000000.0,33616692.0
13006,Thriller,Action,Horror,Science,3.2768,7.0,5.0
10627,Drama,,,,5.355452,14000000.0,35856053.0
36586,Fantasy,Horror,Action,Thriller,17.05064,54000000.0,155010032.0
15028,Adventure,Family,Science,,5.373623,26000000.0,38793283.0
4547,Crime,Drama,Thriller,,14.969502,48000000.0,196397415.0
14635,Drama,Family,,,10.991137,20000000.0,75597042.0
1791,Drama,Romance,,,6.363081,3000000.0,9801375.0
11560,Drama,Mystery,Thriller,Crime,8.371005,42000000.0,63781810.0
11452,Comedy,Romance,,,7.668576,5000000.0,38275483.0
548,Crime,Drama,Mystery,,9.887355,250000.0,96568.0
1537,Action,Adventure,Crime,Thriller,7.81862,45000000.0,94935764.0
12149,Drama,Thriller,Crime,,7.397953,11000000.0,13110448.0
11812,Romance,Comedy,,,8.889064,43000000.0,68696770.0
35080,Drama,Mystery,Thriller,,13.546984,7000000.0,3646994.0
441,Drama,Comedy,,,7.714094,6000000.0,705308.0
8346,Comedy,Drama,Romance,,6.719949,5000000.0,368744044.0
31671,Action,Adventure,Thriller,,2.301183,1000000.0,16000000.0
11892,Crime,Drama,Thriller,,9.645801,50000000.0,56714147.0
9334,Action,Fantasy,Adventure,,9.488117,60000000.0,165333180.0
11470,Horror,Science,,,7.793873,11000000.0,16951798.0
16643,Comedy,Drama,Romance,,6.332398,40000000.0,16872671.0
11468,Crime,Drama,Mystery,Thriller,12.106615,18000000.0,676698.0
19085,Drama,Horror,Thriller,Crime,1.62632,120000.0,14904.0
28117,Fantasy,Comedy,Romance,,1.33724,18000000.0,5546827.0
46691,Drama,,,,0.345862,106000.0,19319254.0
48482,Crime,Drama,Romance,Thriller,0.941383,9000000.0,10364904.0
557,Fantasy,Action,,,29.413341,139000000.0,821708551.0
32221,Drama,,,,3.399684,7500000.0,6266621.0
12227,Action,Adventure,Drama,Family,12.318052,14000000.0,34793160.0
2251,Thriller,Drama,,,8.96839,50000000.0,119137784.0
11240,Romance,Drama,Comedy,,2.793003,860000.0,2451545.0
245,Drama,Comedy,Romance,,10.956665,27000000.0,129000000.0
1894,Adventure,Action,Science,,14.072511,120000000.0,649398328.0
4012,Drama,,,,8.128106,1500000.0,416925.0
15417,Action,Adventure,Comedy,Romance,6.759519,5.0,85.0
1957,Drama,Thriller,,,6.681287,38000000.0,51801187.0
320,Crime,Mystery,Thriller,,11.424974,46000000.0,113714830.0
9023,Western,Animation,Adventure,Comedy,16.724836,80000000.0,122563539.0
4614,Thriller,Action,Drama,,9.268136,68000000.0,193000000.0
12277,Action,Comedy,,,5.00725,25000000.0,41604473.0
13153,Action,Thriller,,,3.073113,10000000.0,14356479.0
3132,Action,Adventure,Comedy,Thriller,9.540021,70000000.0,65977295.0
13245,Fantasy,Drama,,,1.135061,1934000.0,3786801.0
2501,Action,Drama,Mystery,Thriller,21.040126,60000000.0,214034224.0
9637,Mystery,Adventure,Comedy,,8.592826,84000000.0,275650703.0
12100,Drama,Action,History,War,7.455875,115000000.0,77628265.0
27945,Action,Drama,Western,,8.019495,5860000.0,12000000.0
30194,Science,name:,,,4.29831,18000000.0,3900000.0
13909,Western,,,,7.715087,1600000.0,5400000.0
11544,Animation,Family,,,18.469238,80000000.0,145771527.0
180,Action,Thriller,Science,,20.666063,102000000.0,358372926.0
2022,Comedy,Romance,,,6.674356,50000000.0,171269535.0
50035,Comedy,Drama,Romance,,2.605409,250000.0,4186931.0
608,Action,Adventure,Comedy,Science,16.775716,140000000.0,441818803.0
59387,Animation,Action,Family,,5.024459,10000000.0,11411644.0
6278,Adventure,Action,Fantasy,,13.067306,60000000.0,43061982.0
4147,Thriller,Crime,Drama,,13.426684,80000000.0,181001478.0
49370,Drama,Romance,,,1.289698,19000000.0,12918858.0
1842,Mystery,Horror,Drama,,1.522753,100000.0,22000000.0
11442,Horror,Thriller,,,8.502529,13000000.0,37664855.0
8665,Drama,History,Thriller,,7.718723,100000000.0,35168966.0
10996,Family,Adventure,Animation,Comedy,9.274909,120000000.0,169956806.0
818,Comedy,Crime,Science,,8.786653,63000000.0,296655431.0
29047,Documentary,,,,2.6493,40000.0,1434436.0
45861,Drama,Comedy,,,0.653271,1900000.0,240093.0
39141,Comedy,Drama,Romance,,9.203416,150000.0,2891288.0
8764,Comedy,,,,5.971241,9000000.0,20458340.0
2675,Drama,Thriller,Science,,11.211568,72000000.0,408247917.0
9488,Action,Adventure,Family,,7.164131,38000000.0,119723358.0
9962,Drama,Comedy,Romance,,4.388338,8000000.0,16856124.0
9573,Crime,Drama,Mystery,Thriller,5.852263,50000000.0,26199517.0
7451,Action,Adventure,Thriller,,12.722381,70000000.0,277448382.0
20337,Comedy,,,,0.527297,3000000.0,19184015.0
11692,Action,Comedy,Science,,8.903754,100000000.0,7103973.0
9266,Adventure,,,,6.455738,25000000.0,51842679.0
8653,Drama,Thriller,,,3.882092,50000.0,21075.0
30072,Drama,Mystery,Romance,,4.439325,25000000.0,10113733.0
9357,Horror,Thriller,,,10.753445,12000000.0,52223306.0
12771,Comedy,Romance,,,10.16841,29000000.0,16930185.0
15070,Action,Adventure,Drama,Thriller,13.35278,20000000.0,12398628.0
10323,Adventure,Fantasy,Family,,7.50381,15000000.0,41092328.0
9595,Action,Comedy,War,,11.026793,26000000.0,181096164.0
79783,Adventure,Drama,Comedy,Family,0.50525,8500000.0,250993.0
